tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
TMC006,01/15/2019 08:50,64.46,64.46,65.0,39.09,25,
TMC006,01/15/2019 08:55,56.3,56.3,65.0,44.76,25,
TMC006,01/15/2019 09:00,61.89,61.89,65.0,40.72,25,
TMC006,01/15/2019 09:05,59.03,59.03,65.0,42.69,25,
TMC006,01/15/2019 09:10,62.64,62.64,65.0,40.23,25,
TMC006,01/15/2019 09:15,60.83,60.83,65.0,41.43,25,
TMC006,01/15/2019 09:20,68.59,68.59,65.0,36.74,25,
TMC006,01/15/2019 09:25,65.82,65.82,65.0,38.29,25,
TMC006,01/15/2019 09:30,63.83,63.83,65.0,39.48,25,
TMC006,01/15/2019 09:35,56.11,56.11,65.0,44.91,25,
TMC006,01/15/2019 09:40,58.1,58.1,65.0,43.37,25,
TMC006,01/15/2019 09:45,53.74,53.74,65.0,46.89,25,
TMC006,01/15/2019 09:50,64.37,64.37,65.0,39.15,25,
TMC006,01/15/2019 09:55,57.49,57.49,65.0,43.83,25,
TMC006,01/15/2019 10:00,56.54,56.54,65.0,44.57,25,
TMC006,01/15/2019 10:05,58.13,58.13,65.0,43.35,25,
TMC006,01/15/2019 10:10,65.06,65.06,65.0,38.73,25,
TMC006,01/15/2019 10:15,59.85,59.85,65.0,42.11,25,
TMC006,01/15/2019 10:20,61.22,61.22,65.0,41.16,25,
TMC006,01/15/2019 10:25,66.82,66.82,65.0,37.71,25,
TMC006,01/15/2019 10:30,61.72,61.72,65.0,40.83,25,
TMC006,01/15/2019 10:35,59.96,59.96,65.0,42.03,25,
TMC006,01/15/2019 10:40,62.43,62.43,65.0,40.36,25,
TMC006,01/15/2019 10:45,62.07,62.07,65.0,40.6,25,
TMC006,01/15/2019 10:50,66.22,66.22,65.0,38.05,25,
TMC006,01/15/2019 10:55,58.94,58.94,65.0,42.75,25,
TMC006,01/15/2019 11:00,63.98,63.98,65.0,39.39,25,
TMC006,01/15/2019 11:05,57.16,57.16,65.0,44.08,25,
TMC006,01/15/2019 11:10,63.09,63.09,65.0,39.94,25,
TMC006,01/15/2019 11:15,59.13,59.13,65.0,42.62,25,
TMC006,01/15/2019 11:20,65.3,65.3,65.0,38.59,25,
TMC006,01/15/2019 11:25,63.82,63.82,65.0,39.49,25,
TMC006,01/15/2019 11:30,62.48,62.48,65.0,40.33,25,
TMC006,01/15/2019 11:35,63.39,63.39,65.0,39.76,25,
TMC006,01/15/2019 11:40,62.94,62.94,65.0,40.04,25,
TMC006,01/15/2019 11:45,64.47,64.47,65.0,39.09,25,
TMC006,01/15/2019 11:50,66.41,66.41,65.0,37.95,25,
TMC006,01/15/2019 11:55,62.89,62.89,65.0,40.07,25,
TMC006,01/15/2019 12:00,66.36,66.36,65.0,37.97,25,
TMC006,01/15/2019 12:05,62.88,62.88,65.0,40.08,25,
TMC006,01/15/2019 12:10,62.52,62.52,65.0,40.31,25,
TMC006,01/15/2019 12:15,59.55,59.55,65.0,42.32,25,
TMC006,01/15/2019 12:20,55.37,55.37,65.0,45.52,25,
TMC006,01/15/2019 12:25,60.78,60.78,65.0,41.46,25,
TMC006,01/15/2019 12:30,56.42,56.42,65.0,44.66,25,
TMC006,01/15/2019 12:35,57.9,57.9,65.0,43.52,25,
TMC006,01/15/2019 12:40,62.24,62.24,65.0,40.49,25,
TMC006,01/15/2019 12:45,68.0,68.0,65.0,37.06,25,
TMC006,01/15/2019 12:50,62.1,62.1,65.0,40.58,25,
TMC006,01/15/2019 12:55,64.14,64.14,65.0,39.29,25,
TMC006,01/15/2019 13:00,69.94,69.94,65.0,36.03,25,
TMC006,01/15/2019 13:05,63.62,63.62,65.0,39.61,25,
TMC006,01/15/2019 13:10,58.61,58.61,65.0,43.0,25,
TMC006,01/15/2019 13:15,61.52,61.52,65.0,40.96,25,
TMC006,01/15/2019 13:20,66.14,66.14,65.0,38.1,25,
TMC006,01/15/2019 13:25,66.51,66.51,65.0,37.89,25,
TMC006,01/15/2019 13:30,62.43,62.43,65.0,40.37,25,
TMC006,01/15/2019 13:35,56.43,56.43,65.0,44.66,25,
TMC006,01/15/2019 13:40,64.74,64.74,65.0,38.93,25,
TMC006,01/15/2019 13:45,60.4,60.4,65.0,41.72,25,
TMC006,01/15/2019 13:50,58.5,58.5,65.0,43.07,25,
TMC006,01/15/2019 13:55,59.17,59.17,65.0,42.59,25,
TMC006,01/15/2019 14:00,54.55,54.55,65.0,46.2,25,
TMC006,01/15/2019 14:05,58.24,58.24,65.0,43.27,25,
TMC006,01/15/2019 14:10,61.74,61.74,65.0,40.82,25,
TMC006,01/15/2019 14:15,65.13,65.13,65.0,38.69,25,
TMC006,01/15/2019 14:20,64.69,64.69,65.0,38.95,25,
TMC006,01/15/2019 14:25,63.5,63.5,65.0,39.69,25,
TMC006,01/15/2019 14:30,62.39,62.39,65.0,40.39,25,
TMC006,01/15/2019 14:35,59.86,59.86,65.0,42.1,25,
TMC006,01/15/2019 14:40,63.6,63.6,65.0,39.62,25,
TMC006,01/15/2019 14:45,64.27,64.27,65.0,39.21,25,
TMC006,01/15/2019 14:50,58.29,58.29,65.0,43.23,25,
TMC006,01/15/2019 14:55,59.44,59.44,65.0,42.4,25,
TMC006,01/15/2019 15:00,64.16,64.16,65.0,39.28,25,
TMC006,01/15/2019 15:05,68.87,68.87,65.0,36.59,25,
TMC006,01/15/2019 15:10,62.34,62.34,65.0,40.42,25,
TMC006,01/15/2019 15:15,63.87,63.87,65.0,39.45,25,
TMC006,01/15/2019 15:20,65.31,65.31,65.0,38.58,25,
TMC006,01/15/2019 15:25,61.65,61.65,65.0,40.88,25,
TMC006,01/15/2019 15:30,58.02,58.02,65.0,43.43,25,
TMC006,01/15/2019 15:35,58.62,58.62,65.0,42.99,25,
TMC006,01/15/2019 15:40,63.95,63.95,65.0,39.41,25,
TMC006,01/15/2019 15:45,64.54,64.54,65.0,39.05,25,
TMC006,01/15/2019 15:50,61.03,61.03,65.0,41.29,25,
TMC006,01/15/2019 15:55,59.69,59.69,65.0,42.22,25,
TMC006,01/15/2019 16:00,55.7,55.7,65.0,45.24,25,
TMC006,01/15/2019 16:05,52.78,52.78,65.0,47.74,25,
TMC006,01/15/2019 16:10,45.93,45.93,65.0,54.86,25,100.0
TMC006,01/15/2019 16:15,44.59,44.59,65.0,56.51,25,100.0
TMC006,01/15/2019 16:20,45.22,45.22,65.0,55.72,25,100.0
TMC006,01/15/2019 16:25,36.77,36.77,65.0,68.53,25,100.0
TMC006,01/15/2019 16:30,45.29,45.29,65.0,55.64,25,100.0
TMC006,01/15/2019 16:35,42.48,42.48,65.0,59.32,25,100.0
TMC006,01/15/2019 16:40,40.61,40.61,65.0,62.05,25,100.0
TMC006,01/15/2019 16:45,35.67,35.67,65.0,70.64,25,100.0
TMC006,01/15/2019 16:50,33.19,33.19,65.0,75.94,25,100.0
TMC006,01/15/2019 16:55,30.77,30.77,65.0,81.89,25,100.0
TMC006,01/15/2019 17:00,31.76,31.76,65.0,79.35,25,100.0
TMC006,01/15/2019 17:05,40.96,40.96,65.0,61.52,25,100.0
TMC006,01/15/2019 17:10,28.86,28.86,65.0,87.33,25,100.0
TMC006,01/15/2019 17:15,33.5,33.5,65.0,75.21,25,100.0
TMC006,01/15/2019 17:20,40.14,40.14,65.0,62.78,25,100.0
TMC006,01/15/2019 17:25,39.72,39.72,65.0,63.45,25,100.0
TMC006,01/15/2019 17:30,39.07,39.07,65.0,64.5,25,100.0
TMC006,01/15/2019 17:35,34.81,34.81,65.0,72.39,25,100.0
TMC006,01/15/2019 17:40,44.67,44.67,65.0,56.42,25,100.0
TMC006,01/15/2019 17:45,46.83,46.83,65.0,53.81,25,100.0
TMC006,01/15/2019 17:50,49.77,49.77,65.0,50.63,25,100.0
TMC006,01/15/2019 17:55,56.23,56.23,65.0,44.81,25,
TMC006,01/15/2019 18:00,53.95,53.95,65.0,46.71,25,
TMC006,01/15/2019 18:05,51.23,51.23,65.0,49.19,25,
TMC006,01/15/2019 18:10,52.05,52.05,65.0,48.41,25,
TMC006,01/15/2019 18:15,62.36,62.36,65.0,40.41,25,
TMC006,01/15/2019 18:20,61.7,61.7,65.0,40.84,25,
TMC006,01/15/2019 18:25,60.57,60.57,65.0,41.61,25,
TMC006,01/15/2019 18:30,65.23,65.23,65.0,38.63,25,
TMC006,01/15/2019 18:35,65.08,65.08,65.0,38.72,25,
TMC006,01/15/2019 18:40,64.0,64.0,65.0,39.38,25,
TMC006,01/15/2019 18:45,70.0,70.0,65.0,36.0,25,
TMC006,01/15/2019 18:50,67.78,67.78,65.0,37.18,25,
TMC006,01/15/2019 18:55,64.63,64.63,65.0,38.99,25,
TMC006,01/15/2019 19:00,67.12,67.12,65.0,37.55,25,
TMC006,01/15/2019 19:05,61.08,61.08,65.0,41.26,25,
TMC006,01/15/2019 19:10,57.62,57.62,65.0,43.74,25,
TMC006,01/15/2019 19:15,59.56,59.56,65.0,42.31,25,
TMC006,01/15/2019 19:20,65.17,65.17,65.0,38.67,25,
TMC006,01/15/2019 19:25,62.29,62.29,65.0,40.46,25,
TMC006,01/15/2019 19:30,59.92,59.92,65.0,42.05,25,
TMC006,01/15/2019 19:35,64.6,64.6,65.0,39.01,25,
TMC006,01/15/2019 19:40,64.21,64.21,65.0,39.24,25,
TMC006,01/15/2019 19:45,54.83,54.83,65.0,45.96,25,
TMC006,01/15/2019 19:50,63.4,63.4,65.0,39.75,25,
TMC006,01/15/2019 19:55,65.44,65.44,65.0,38.51,25,
TMC006,01/15/2019 20:00,66.11,66.11,65.0,38.12,25,
TMC006,01/15/2019 20:05,66.31,66.31,65.0,38.0,25,
TMC006,01/15/2019 20:10,63.36,63.36,65.0,39.77,25,
TMC006,01/15/2019 20:15,62.25,62.25,65.0,40.48,25,
TMC006,01/15/2019 20:20,60.32,60.32,65.0,41.77,25,
TMC006,01/15/2019 20:25,59.63,59.63,65.0,42.26,25,
TMC006,01/15/2019 20:30,64.09,64.09,65.0,39.32,25,
TMC006,01/15/2019 20:35,62.3,62.3,65.0,40.45,25,
TMC006,01/15/2019 20:40,67.53,67.53,65.0,37.31,25,
TMC006,01/15/2019 20:45,56.33,56.33,65.0,44.73,25,
TMC006,01/15/2019 20:50,61.42,61.42,65.0,41.03,25,
TMC006,01/15/2019 20:55,63.85,63.85,65.0,39.46,25,
TMC006,01/15/2019 21:00,60.28,60.28,65.0,41.81,25,
TMC006,01/15/2019 21:05,56.83,56.83,65.0,44.34,25,
TMC006,01/15/2019 21:10,55.76,55.76,65.0,45.19,25,
TMC006,01/15/2019 21:15,63.24,63.24,65.0,39.85,25,
TMC006,01/15/2019 21:20,60.57,60.57,65.0,41.61,25,
TMC006,01/15/2019 21:25,58.45,58.45,65.0,43.11,25,
TMC006,01/15/2019 21:30,63.09,63.09,65.0,39.94,25,
TMC006,01/15/2019 21:35,64.13,64.13,65.0,39.3,25,
TMC006,01/15/2019 21:40,60.2,60.2,65.0,41.86,25,
TMC006,01/15/2019 21:45,57.77,57.77,65.0,43.62,25,
TMC006,01/15/2019 21:50,61.72,61.72,65.0,40.83,25,
TMC006,01/15/2019 21:55,62.77,62.77,65.0,40.15,25,
TMC006,01/15/2019 22:00,70.0,70.0,65.0,36.0,25,
TMC006,01/15/2019 22:05,62.17,62.17,65.0,40.54,25,
TMC006,01/15/2019 22:10,58.9,58.9,65.0,42.78,25,
TMC006,01/15/2019 22:15,63.0,63.0,65.0,40.0,25,
TMC006,01/15/2019 22:20,62.51,62.51,65.0,40.31,25,
TMC006,01/15/2019 22:25,61.74,61.74,65.0,40.81,25,
TMC006,01/15/2019 22:30,63.97,63.97,65.0,39.4,25,
TMC006,01/15/2019 22:35,65.33,65.33,65.0,38.57,25,
TMC006,01/15/2019 22:40,58.23,58.23,65.0,43.27,25,
TMC006,01/15/2019 22:45,69.31,69.31,65.0,36.36,25,
TMC006,01/15/2019 22:50,65.08,65.08,65.0,38.72,25,
TMC006,01/15/2019 22:55,60.49,60.49,65.0,41.66,25,
TMC006,01/15/2019 23:00,66.84,66.84,65.0,37.7,25,
TMC006,01/15/2019 23:05,62.47,62.47,65.0,40.34,25,
TMC006,01/15/2019 23:10,64.14,64.14,65.0,39.29,25,
TMC006,01/15/2019 23:15,65.69,65.69,65.0,38.36,25,
TMC006,01/15/2019 23:20,62.24,62.24,65.0,40.49,25,
TMC006,01/15/2019 23:25,57.22,57.22,65.0,44.04,25,
TMC006,01/15/2019 23:30,59.55,59.55,65.0,42.32,25,
TMC006,01/15/2019 23:35,56.03,56.03,65.0,44.97,25,
TMC006,01/15/2019 23:40,60.83,60.83,65.0,41.42,25,
TMC006,01/15/2019 23:45,62.03,62.03,65.0,40.63,25,
TMC006,01/15/2019 23:50,58.13,58.13,65.0,43.35,25,
TMC006,01/15/2019 23:55,59.26,59.26,65.0,42.53,25,
TMC007,01/15/2019 00:00,58.24,58.24,65.0,43.27,25,
TMC007,01/15/2019 00:05,62.53,62.53,65.0,40.3,25,
TMC007,01/15/2019 00:10,61.4,61.4,65.0,41.04,25,
TMC007,01/15/2019 00:15,57.97,57.97,65.0,43.47,25,
TMC007,01/15/2019 00:20,58.55,58.55,65.0,43.04,25,
TMC007,01/15/2019 00:25,66.25,66.25,65.0,38.04,25,
TMC007,01/15/2019 00:30,68.51,68.51,65.0,36.78,25,
TMC007,01/15/2019 00:35,60.59,60.59,65.0,41.59,25,
TMC007,01/15/2019 00:40,61.78,61.78,65.0,40.79,25,
TMC007,01/15/2019 00:45,59.44,59.44,65.0,42.4,25,
TMC007,01/15/2019 00:50,66.2,66.2,65.0,38.07,25,
TMC007,01/15/2019 00:55,56.75,56.75,65.0,44.41,25,
TMC007,01/15/2019 01:00,55.25,55.25,65.0,45.61,25,
TMC007,01/15/2019 01:05,66.58,66.58,65.0,37.85,25,
TMC007,01/15/2019 01:10,55.89,55.89,65.0,45.09,25,
TMC007,01/15/2019 01:15,57.6,57.6,65.0,43.75,25,
TMC007,01/15/2019 01:20,59.06,59.06,65.0,42.67,25,
TMC007,01/15/2019 01:25,62.15,62.15,65.0,40.55,25,
TMC007,01/15/2019 01:30,66.19,66.19,65.0,38.07,25,
TMC007,01/15/2019 01:35,61.06,61.06,65.0,41.27,25,
TMC007,01/15/2019 01:40,63.48,63.48,65.0,39.7,25,
TMC007,01/15/2019 01:45,62.88,62.88,65.0,40.08,25,
TMC007,01/15/2019 01:50,66.52,66.52,65.0,37.88,25,
TMC007,01/15/2019 01:55,62.32,62.32,65.0,40.43,25,
TMC007,01/15/2019 02:00,57.78,57.78,65.0,43.61,25,
TMC007,01/15/2019 02:05,58.84,58.84,65.0,42.83,25,
TMC007,01/15/2019 02:10,63.43,63.43,65.0,39.73,25,
TMC007,01/15/2019 02:15,61.62,61.62,65.0,40.89,25,
TMC007,01/15/2019 02:20,61.89,61.89,65.0,40.71,25,
TMC007,01/15/2019 02:25,56.92,56.92,65.0,44.27,25,
TMC007,01/15/2019 02:30,61.02,61.02,65.0,41.3,25,
TMC007,01/15/2019 02:35,58.76,58.76,65.0,42.88,25,
TMC007,01/15/2019 02:40,67.7,67.7,65.0,37.22,25,
TMC007,01/15/2019 02:45,60.03,60.03,65.0,41.98,25,
TMC007,01/15/2019 02:50,61.98,61.98,65.0,40.66,25,
TMC007,01/15/2019 02:55,60.33,60.33,65.0,41.77,25,
TMC007,01/15/2019 03:00,55.38,55.38,65.0,45.5,25,
TMC007,01/15/2019 03:05,60.59,60.59,65.0,41.59,25,
TMC007,01/15/2019 03:10,57.09,57.09,65.0,44.14,25,
TMC007,01/15/2019 03:15,67.91,67.91,65.0,37.11,25,
TMC007,01/15/2019 03:20,63.87,63.87,65.0,39.45,25,
TMC007,01/15/2019 03:25,60.92,60.92,65.0,41.36,25,
TMC007,01/15/2019 03:30,60.69,60.69,65.0,41.52,25,
TMC007,01/15/2019 03:35,61.97,61.97,65.0,40.66,25,
TMC007,01/15/2019 03:40,66.6,66.6,65.0,37.84,25,
TMC007,01/15/2019 03:45,63.51,63.51,65.0,39.68,25,
TMC007,01/15/2019 03:50,61.81,61.81,65.0,40.77,25,
TMC007,01/15/2019 03:55,62.88,62.88,65.0,40.07,25,
TMC007,01/15/2019 04:00,55.79,55.79,65.0,45.17,25,
TMC007,01/15/2019 04:05,53.51,53.51,65.0,47.09,25,
TMC007,01/15/2019 04:10,61.58,61.58,65.0,40.93,25,
TMC007,01/15/2019 04:15,63.3,63.3,65.0,39.81,25,
TMC007,01/15/2019 04:20,62.0,62.0,65.0,40.64,25,
TMC007,01/15/2019 04:25,61.49,61.49,65.0,40.98,25,
TMC007,01/15/2019 04:30,58.43,58.43,65.0,43.13,25,
TMC007,01/15/2019 04:35,61.13,61.13,65.0,41.22,25,
TMC007,01/15/2019 04:40,62.13,62.13,65.0,40.56,25,
TMC007,01/15/2019 04:45,60.94,60.94,65.0,41.35,25,
TMC007,01/15/2019 04:50,57.67,57.67,65.0,43.7,25,
TMC007,01/15/2019 04:55,59.16,59.16,65.0,42.6,25,
TMC007,01/15/2019 05:00,58.96,58.96,65.0,42.74,25,
TMC007,01/15/2019 05:05,62.12,62.12,65.0,40.56,25,
TMC007,01/15/2019 05:10,63.6,63.6,65.0,39.62,25,
TMC007,01/15/2019 05:15,57.74,57.74,65.0,43.65,25,
TMC007,01/15/2019 05:20,67.84,67.84,65.0,37.15,25,
TMC007,01/15/2019 05:25,65.69,65.69,65.0,38.36,25,
TMC007,01/15/2019 05:30,67.47,67.47,65.0,37.35,25,
TMC007,01/15/2019 05:35,62.41,62.41,65.0,40.38,25,
TMC007,01/15/2019 05:40,57.99,57.99,65.0,43.45,25,
TMC007,01/15/2019 05:45,62.07,62.07,65.0,40.6,25,
TMC007,01/15/2019 05:50,65.34,65.34,65.0,38.57,25,
TMC007,01/15/2019 05:55,60.32,60.32,65.0,41.78,25,
TMC007,01/15/2019 06:00,61.5,61.5,65.0,40.97,25,
TMC007,01/15/2019 06:05,63.64,63.64,65.0,39.59,25,
TMC007,01/15/2019 06:10,64.44,64.44,65.0,39.11,25,
TMC007,01/15/2019 06:15,61.82,61.82,65.0,40.77,25,
TMC007,01/15/2019 06:20,60.04,60.04,65.0,41.97,25,
TMC007,01/15/2019 06:25,59.1,59.1,65.0,42.64,25,
TMC007,01/15/2019 06:30,52.62,52.62,65.0,47.89,25,
TMC007,01/15/2019 06:35,54.63,54.63,65.0,46.12,25,
TMC007,01/15/2019 06:40,58.58,58.58,65.0,43.02,25,
TMC007,01/15/2019 06:45,58.12,58.12,65.0,43.36,25,
TMC007,01/15/2019 06:50,50.91,50.91,65.0,49.5,25,
TMC007,01/15/2019 06:55,48.7,48.7,65.0,51.75,25,100.0
TMC007,01/15/2019 07:00,49.01,49.01,65.0,51.42,25,100.0
TMC007,01/15/2019 07:05,51.66,51.66,65.0,48.78,25,
TMC007,01/15/2019 07:10,49.65,49.65,65.0,50.75,25,100.0
TMC007,01/15/2019 07:15,41.54,41.54,65.0,60.67,25,100.0
TMC007,01/15/2019 07:20,45.74,45.74,65.0,55.09,25,100.0
TMC007,01/15/2019 07:25,39.58,39.58,65.0,63.67,25,100.0
TMC007,01/15/2019 07:30,42.3,42.3,65.0,59.57,25,100.0
TMC007,01/15/2019 07:35,42.17,42.17,65.0,59.75,25,100.0
TMC007,01/15/2019 07:40,42.92,42.92,65.0,58.72,25,100.0
TMC007,01/15/2019 07:45,42.12,42.12,65.0,59.82,25,100.0
TMC007,01/15/2019 07:50,42.94,42.94,65.0,58.69,25,100.0
TMC007,01/15/2019 07:55,51.28,51.28,65.0,49.15,25,
TMC007,01/15/2019 08:00,48.63,48.63,65.0,51.82,25,100.0
TMC007,01/15/2019 08:05,53.36,53.36,65.0,47.23,25,
TMC007,01/15/2019 08:10,47.5,47.5,65.0,53.05,25,100.0
TMC007,01/15/2019 08:15,54.95,54.95,65.0,45.86,25,
TMC007,01/15/2019 08:20,57.19,57.19,65.0,44.06,25,
TMC007,01/15/2019 08:25,53.66,53.66,65.0,46.96,25,
TMC007,01/15/2019 08:30,58.28,58.28,65.0,43.24,25,
TMC007,01/15/2019 08:35,56.41,56.41,65.0,44.68,25,
TMC007,01/15/2019 08:40,58.64,58.64,65.0,42.97,25,
TMC007,01/15/2019 08:45,58.24,58.24,65.0,43.27,25,
TMC007,01/15/2019 08:50,57.87,57.87,65.0,43.55,25,
TMC007,01/15/2019 08:55,63.66,63.66,65.0,39.58,25,
TMC007,01/15/2019 09:00,62.7,62.7,65.0,40.19,25,
TMC007,01/15/2019 09:05,62.7,62.7,65.0,40.19,25,
TMC007,01/15/2019 09:10,58.89,58.89,65.0,42.79,25,
TMC007,01/15/2019 09:15,60.12,60.12,65.0,41.92,25,
TMC007,01/15/2019 09:20,65.02,65.02,65.0,38.76,25,
TMC007,01/15/2019 09:25,61.31,61.31,65.0,41.1,25,
TMC007,01/15/2019 09:30,59.34,59.34,65.0,42.47,25,
TMC007,01/15/2019 09:35,54.14,54.14,65.0,46.55,25,
TMC007,01/15/2019 09:40,62.49,62.49,65.0,40.33,25,
TMC007,01/15/2019 09:45,61.53,61.53,65.0,40.96,25,
TMC007,01/15/2019 09:50,64.45,64.45,65.0,39.1,25,
TMC007,01/15/2019 09:55,59.95,59.95,65.0,42.04,25,
TMC007,01/15/2019 10:00,61.64,61.64,65.0,40.88,25,
TMC007,01/15/2019 10:05,64.22,64.22,65.0,39.24,25,
TMC007,01/15/2019 10:10,62.51,62.51,65.0,40.31,25,
TMC007,01/15/2019 10:15,67.6,67.6,65.0,37.28,25,
TMC007,01/15/2019 10:20,54.97,54.97,65.0,45.84,25,
TMC007,01/15/2019 10:25,64.53,64.53,65.0,39.05,25,
TMC007,01/15/2019 10:30,62.38,62.38,65.0,40.4,25,
TMC007,01/15/2019 10:35,63.14,63.14,65.0,39.91,25,
TMC007,01/15/2019 10:40,62.53,62.53,65.0,40.3,25,
TMC007,01/15/2019 10:45,65.36,65.36,65.0,38.55,25,
TMC007,01/15/2019 10:50,63.53,63.53,65.0,39.67,25,
TMC007,01/15/2019 10:55,62.56,62.56,65.0,40.28,25,
TMC007,01/15/2019 11:00,60.0,60.0,65.0,42.0,25,
TMC007,01/15/2019 11:05,62.56,62.56,65.0,40.28,25,
TMC007,01/15/2019 11:10,60.59,60.59,65.0,41.59,25,
TMC007,01/15/2019 11:15,57.77,57.77,65.0,43.62,25,
TMC007,01/15/2019 11:20,58.9,58.9,65.0,42.78,25,
TMC007,01/15/2019 11:25,67.7,67.7,65.0,37.22,25,
TMC007,01/15/2019 11:30,58.12,58.12,65.0,43.36,25,
TMC007,01/15/2019 11:35,59.96,59.96,65.0,42.03,25,
TMC007,01/15/2019 11:40,56.2,56.2,65.0,44.84,25,
TMC007,01/15/2019 11:45,59.24,59.24,65.0,42.54,25,
TMC007,01/15/2019 11:50,60.4,60.4,65.0,41.72,25,
TMC007,01/15/2019 11:55,61.99,61.99,65.0,40.65,25,
TMC007,01/15/2019 12:00,59.8,59.8,65.0,42.14,25,
TMC007,01/15/2019 12:05,66.34,66.34,65.0,37.99,25,
TMC007,01/15/2019 12:10,62.99,62.99,65.0,40.01,25,
TMC007,01/15/2019 12:15,59.58,59.58,65.0,42.29,25,
TMC007,01/15/2019 12:20,55.64,55.64,65.0,45.29,25,
TMC007,01/15/2019 12:25,69.0,69.0,65.0,36.52,25,
TMC007,01/15/2019 12:30,59.87,59.87,65.0,42.09,25,
TMC007,01/15/2019 12:35,63.83,63.83,65.0,39.48,25,
TMC007,01/15/2019 12:40,57.65,57.65,65.0,43.71,25,
TMC007,01/15/2019 12:45,59.27,59.27,65.0,42.52,25,
TMC007,01/15/2019 12:50,57.82,57.82,65.0,43.58,25,
TMC007,01/15/2019 12:55,62.06,62.06,65.0,40.61,25,
TMC007,01/15/2019 13:00,65.48,65.48,65.0,38.48,25,
TMC007,01/15/2019 13:05,61.24,61.24,65.0,41.15,25,
TMC007,01/15/2019 13:10,60.51,60.51,65.0,41.64,25,
TMC007,01/15/2019 13:15,63.26,63.26,65.0,39.83,25,
TMC007,01/15/2019 13:20,66.45,66.45,65.0,37.92,25,
TMC007,01/15/2019 13:25,62.79,62.79,65.0,40.13,25,
TMC007,01/15/2019 13:30,67.1,67.1,65.0,37.56,25,
TMC007,01/15/2019 13:35,62.02,62.02,65.0,40.63,25,
TMC007,01/15/2019 13:40,62.03,62.03,65.0,40.62,25,
TMC007,01/15/2019 13:45,59.0,59.0,65.0,42.71,25,
TMC007,01/15/2019 13:50,58.88,58.88,65.0,42.8,25,
TMC007,01/15/2019 13:55,64.23,64.23,65.0,39.23,25,
TMC007,01/15/2019 14:00,59.72,59.72,65.0,42.19,25,
TMC007,01/15/2019 14:05,60.2,60.2,65.0,41.86,25,
TMC007,01/15/2019 14:10,62.97,62.97,65.0,40.02,25,
TMC007,01/15/2019 14:15,60.44,60.44,65.0,41.7,25,
TMC007,01/15/2019 14:20,62.91,62.91,65.0,40.06,25,
TMC007,01/15/2019 14:25,56.46,56.46,65.0,44.63,25,
TMC007,01/15/2019 14:30,60.87,60.87,65.0,41.4,25,
TMC007,01/15/2019 14:35,65.33,65.33,65.0,38.58,25,
TMC007,01/15/2019 14:40,58.55,58.55,65.0,43.04,25,
TMC007,01/15/2019 14:45,60.81,60.81,65.0,41.44,25,
TMC007,01/15/2019 14:50,63.16,63.16,65.0,39.9,25,
TMC007,01/15/2019 14:55,56.9,56.9,65.0,44.29,25,
TMC007,01/15/2019 15:00,62.63,62.63,65.0,40.23,25,
TMC007,01/15/2019 15:05,62.47,62.47,65.0,40.34,25,
TMC007,01/15/2019 15:10,57.66,57.66,65.0,43.7,25,
TMC007,01/15/2019 15:15,60.15,60.15,65.0,41.89,25,
TMC007,01/15/2019 15:20,64.57,64.57,65.0,39.03,25,
TMC007,01/15/2019 15:25,58.54,58.54,65.0,43.05,25,
TMC007,01/15/2019 15:30,65.5,65.5,65.0,38.47,25,
TMC007,01/15/2019 15:35,64.31,64.31,65.0,39.19,25,
TMC007,01/15/2019 15:40,53.47,53.47,65.0,47.13,25,
TMC007,01/15/2019 15:45,61.86,61.86,65.0,40.74,25,
TMC007,01/15/2019 15:50,64.26,64.26,65.0,39.22,25,
TMC007,01/15/2019 15:55,64.24,64.24,65.0,39.23,25,
TMC007,01/15/2019 16:00,57.83,57.83,65.0,43.58,25,
TMC007,01/15/2019 16:05,49.28,49.28,65.0,51.14,25,100.0
TMC007,01/15/2019 16:10,50.19,50.19,65.0,50.21,25,
TMC007,01/15/2019 16:15,58.52,58.52,65.0,43.06,25,
TMC007,01/15/2019 16:20,43.55,43.55,65.0,57.86,25,100.0
TMC007,01/15/2019 16:25,49.99,49.99,65.0,50.41,25,100.0
TMC007,01/15/2019 16:30,45.25,45.25,65.0,55.69,25,100.0
TMC007,01/15/2019 16:35,49.16,49.16,65.0,51.27,25,100.0
TMC007,01/15/2019 16:40,43.43,43.43,65.0,58.02,25,100.0
TMC007,01/15/2019 16:45,42.87,42.87,65.0,58.78,25,100.0
TMC007,01/15/2019 16:50,45.63,45.63,65.0,55.23,25,100.0
TMC007,01/15/2019 16:55,36.89,36.89,65.0,68.32,25,100.0
TMC007,01/15/2019 17:00,39.81,39.81,65.0,63.3,25,100.0
TMC007,01/15/2019 17:05,36.93,36.93,65.0,68.24,25,100.0
TMC007,01/15/2019 17:10,43.92,43.92,65.0,57.38,25,100.0
TMC007,01/15/2019 17:15,44.19,44.19,65.0,57.02,25,100.0
TMC007,01/15/2019 17:20,44.37,44.37,65.0,56.79,25,100.0
TMC007,01/15/2019 17:25,46.31,46.31,65.0,54.42,25,100.0
TMC007,01/15/2019 17:30,51.22,51.22,65.0,49.2,25,
TMC007,01/15/2019 17:35,45.07,45.07,65.0,55.91,25,100.0
